name,id,smiles,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
Cinchocaine,DB00527,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,C05AD;D04AB;N01BB;S01HA;S02DA,CARDIOVASCULAR SYSTEM;DERMATOLOGICALS;NERVOUS SYSTEM;SENSORY ORGANS,"ANESTHETICS;ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.;OPHTHALMOLOGICALS;OTOLOGICALS;VASOPROTECTIVES","AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE;ANESTHETICS, LOCAL;ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.;LOCAL ANESTHETICS;OTHER OTOLOGICALS",Amides;Analgesics and anesthetics;Anesthetics for topical use;Local anesthetics,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.471,3.4853,4,1,4,0.671114534,0,54.46,0.654387802,0.981208885,0.878851664,0.831531513,0.108668558,0.312174842,0.044521788,0.760290623,0.697407007,0.766490579,0.181305988,0.302878249,0.732200217,0.482615554,0.99825877,0.011815451,0.018360929,0.207251934,0.046641675,0.00975697,0.05123387,0.006187032,0.977622569,0.450017589,0.097373805,0.017722702,0.016006949,0.032134031,0.020104808,0.572657776,0.947005427,-4.544936714,104.3233701,92.24629062,82.42798185,-9.382867972,2.796289295,1.749119961,66.57600535,-2.765200934,12.14802005,52.30709577,69.4067468,46.47150058,36.68088406,63.80379992,70.18224118,22.48933695,34.16052734,90.53896859,86.6614967,67.46801086,93.09810004,51.06630477,79.60449787,52.26832105,95.57968205,90.38386972,83.28809616,64.40480807,72.70259791,97.9449399,52.96626599,59.90694067,52.88871656,42.18689415,82.20240403,59.63551764,35.5176425,27.53005041,54.0131834,91.23691353,73.32299341,43.42768515,65.99457154,53.27646375,48.42962389,49.05001939,64.13338503,93.0205506,77.27801473,91.43078713,94.22256689,93.87359442,52.73361768,67.58433501,55.447848,39.35633967,55.25397441,94.10624273
Cinnamaldehyde,DB14184,O=C/C=C/c1ccccc1,,,,,,O=C/C=C/c1ccccc1,132.162,1.8987,1,0,4,0.443368782,0,17.07,0.478935421,0.94043808,0.872591853,0.419936728,0.210647497,0.228030074,0.049093518,0.096947036,0.002472985,0.219168663,0.002287429,0.543861985,0.022777122,0.707434452,0.998307776,0.115233403,0.090533725,0.004742306,0.011899576,0.017373568,0.172582039,0.025856666,0.903854883,0.01975539,0.287887222,0.054021967,0.064669461,0.033953857,0.047436061,0.95021019,0.04152748,-4.184865383,67.50418146,60.63836434,-2.911851225,-5.241698383,1.715785142,2.215144213,66.85556668,-1.796323514,-3.643626039,6.785575805,44.20317953,6.649864288,11.76812718,63.80379992,39.47266382,22.48933695,8.472276076,81.34936022,74.21481194,65.64559907,80.96161303,64.63745638,67.3516867,53.74176037,47.96432726,12.05893757,25.6688639,22.41178751,90.77161691,21.13222179,65.33540132,60.29468786,91.31446297,85.18805739,24.58317177,39.97673517,49.08879411,75.33927879,75.1454052,67.70065917,31.64017061,70.45366421,81.07793718,78.75145405,49.08879411,63.93951144,97.1306708,19.62000775,95.50213261,75.45560295,82.86157425,30.98100039,87.55331524,10.81814657,64.52113222,39.66653742,72.19852656,13.26095386
Cinnamyl alcohol,DB14186,OC/C=C/c1ccccc1,,,,,,OC/C=C/c1ccccc1,134.178,1.6921,1,1,4,0.652210052,0,20.23,0.190847981,0.922365963,0.85456121,0.550401038,0.214329386,0.180702777,0.054978275,0.109220159,0.009737714,0.132891838,0.003267931,0.345036823,0.018142723,0.294036135,0.999365318,0.02149225,0.054573414,0.044311375,0.012729998,0.008735926,0.152188191,0.01198122,0.895028019,0.026196639,0.217366476,0.026069559,0.033801451,0.040879598,0.009760581,0.856871164,0.056298611,-4.395693268,55.95907861,14.45034276,17.216497,-7.848560731,1.807691003,1.761676929,61.97635893,-1.129865073,4.927207431,7.056998837,41.33385033,6.649864288,36.68088406,63.80379992,67.39046142,22.48933695,9.73245444,50.5234587,70.88018612,61.49670415,84.41256301,65.18030244,58.08452889,55.25397441,51.29895308,24.62194649,14.81194261,24.73827065,77.51066305,17.68127181,39.51143854,70.49243893,68.39860411,75.37805351,59.09267158,41.02365258,32.49321442,71.34548275,63.51298953,66.18844513,34.66459868,63.31911594,72.12097712,67.73943389,51.45405196,37.45637844,89.80224893,22.87708414,87.12679333,67.27413726,45.792943,64.09461031,67.54556029,12.98953083,55.68049632,33.30748352,81.19426134,73.98216363
Cinnarizine,DB00568,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,N07CA,NERVOUS SYSTEM,OTHER NERVOUS SYSTEM DRUGS,ANTIVERTIGO PREPARATIONS,Antivertigo preparations,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.524,5.107,2,0,3,0.596666077,0,6.48,0.1175014,0.973278117,0.685941249,0.217084496,0.591046065,0.293499205,0.34327929,0.458366561,0.950778651,0.369528717,0.168951349,0.130469013,0.324600641,0.172052303,0.993904912,0.003587714,0.005239023,0.039759236,0.05515834,0.007458364,0.044408613,0.00647795,0.916683865,0.815998757,0.429522431,0.000870391,0.043793172,0.129673666,0.005819897,0.913466048,0.992184532,-4.943167968,72.66595357,20.88359794,-29.89384795,-6.608705513,2.739374862,3.639575438,99.63588436,-4.390839371,2.398030671,57.92943001,89.45327646,16.38231873,11.76812718,20.91896084,59.90694067,22.48933695,4.943776658,37.30127957,83.24932144,34.39317565,71.11283443,87.55331524,77.35556417,84.56766188,83.55951919,98.759209,38.77471888,63.47421481,45.13377278,77.97595967,30.3993796,46.52966266,25.78518806,13.9588988,57.23148507,62.85381931,28.77084141,22.64443583,54.67235363,70.68631252,88.67778209,79.68204731,21.86894145,72.93524622,67.04148895,29.9728577,94.37766576,99.57347809,52.1519969,78.75145405,53.78053509,3.373400543,78.79022877,63.97828616,91.43078713,90.38386972,24.27297402,57.19271035
Cinoxacin,DB00827,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,J01MB,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,QUINOLONE ANTIBACTERIALS,Other quinolones,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,262.221,0.8433,6,1,4,0.862078325,0,90.65,0.505126864,0.626311338,0.934220481,0.141252581,0.020259573,0.121782665,0.033974507,0.025417682,0.027617705,0.089953529,0.029366314,0.101002144,0.078244884,0.988282704,0.998708451,0.007153912,0.028639204,0.180950075,0.005321591,0.007925312,0.036087994,0.010647715,0.235603108,0.022215378,0.084702876,0.023144777,0.005906397,0.010564498,0.032894036,0.453552687,0.00865109,-4.580747988,12.51978205,7.238027914,-3.749117227,-11.63052139,2.246760641,-1.258798908,82.26585671,-3.046525509,3.881726514,30.24428073,31.09732454,69.5036836,36.68088406,63.80379992,96.58782474,22.48933695,61.16711904,83.01667313,40.13183404,84.41256301,65.21907716,25.28111671,42.34199302,48.39084917,18.49554091,40.75222955,8.491663435,41.25630089,37.61147732,45.48274525,98.83675843,62.93136875,39.89918573,56.8825126,80.06979449,31.4075223,30.01163242,16.0139589,61.84567662,22.68321055,32.99728577,40.20938348,70.14346646,33.65645599,33.92787902,57.92943001,53.12136487,7.63861962,75.33927879,25.20356727,37.26250485,29.81775882,30.55447848,32.80341218,10.50794882,59.36409461,49.78673905,67.11903839
Cinoxate,DB15467,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,,,,,,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,250.294,2.2881,4,0,4,0.422914505,0,44.76,0.330563861,0.942240226,0.773058772,0.921128058,0.661298645,0.169535677,0.247292212,0.324904922,0.025739615,0.570948142,0.065295422,0.119804461,0.056424428,0.734152353,0.999486864,0.04046884,0.057300895,0.122582385,0.040619919,0.080038325,0.294891298,0.057707502,0.988752663,0.078534674,0.456276733,0.460190204,0.082690008,0.016824499,0.048113565,0.694838738,0.350591835,-4.166255878,133.308522,82.13789491,-26.15189948,-7.7720691,2.113771393,2.296651308,81.57363145,-2.716429761,1.21660276,27.18107794,49.59286545,46.47150058,11.76812718,63.80379992,36.64210934,22.48933695,26.56068244,69.56184568,74.64133385,46.29701435,95.8898798,89.7246995,55.13765025,79.37184955,76.26987204,39.51143854,57.58045754,50.17448623,42.88483908,39.12369135,66.88639007,72.54749903,81.46568437,76.65761923,74.60255913,57.5029081,85.30438154,88.2900349,85.61457929,96.70414889,48.23575029,81.27181078,98.37146181,82.62892594,39.58898798,64.21093447,75.26172935,54.94377666,96.12252811,97.51841799,91.585886,4.885614579,68.43737883,25.74641334,66.38231873,58.47227608,56.53354013,47.15005816
Ciprofibrate,DB09064,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,C10AB,CARDIOVASCULAR SYSTEM,LIPID MODIFYING AGENTS,"LIPID MODIFYING AGENTS, PLAIN",Fibrates,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,289.158,3.5898,2,1,4,0.861534824,1,46.53,0.067530807,0.63098191,0.961859691,0.032862295,0.206639151,0.59538337,0.059426405,0.041734122,0.024142602,0.582555091,0.009349944,0.397351733,0.029363216,0.427802086,0.999747479,0.001965689,0.008293619,0.024944652,0.019645197,0.070109661,0.284149256,0.279223773,0.798320496,0.004975673,0.182635769,0.012793209,0.039368309,0.088818092,0.01022741,0.342962658,0.014487361,-4.544239376,13.8328883,16.51240216,-26.24525538,-7.315248779,2.512726698,0.351871732,87.69304112,-3.515608405,-2.547291585,37.34005428,71.15160915,16.38231873,36.68088406,63.80379992,96.5102753,54.80806514,28.26677007,24.93214424,40.51958123,93.13687476,46.99495929,64.24970919,96.70414889,56.45599069,29.70143466,38.61962001,58.66614967,32.0279178,82.27995347,25.74641334,49.4765413,78.48003102,16.51803024,21.3648701,50.67855758,46.76231097,83.28809616,87.63086468,96.89802249,54.207057,15.31601396,58.86002326,60.21713843,70.80263668,62.00077549,38.03799922,40.32570764,11.36099263,77.35556417,26.40558356,48.54594804,4.730515704,72.85769678,48.85614579,32.18301667,69.13532377,40.82977898,18.53431563
Ciprofloxacin,DB00537,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,J01MA;J01RA;S01AE;S02AA;S03AA,ANTIINFECTIVES FOR SYSTEMIC USE;SENSORY ORGANS,ANTIBACTERIALS FOR SYSTEMIC USE;OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS;OPHTHALMOLOGICALS;OTOLOGICALS,ANTIINFECTIVES;COMBINATIONS OF ANTIBACTERIALS;QUINOLONE ANTIBACTERIALS,Antiinfectives;Combinations of antibacterials;Fluoroquinolones,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.347,1.5833,5,2,4,0.893229876,0,74.57,0.536771357,0.287527576,0.928062606,0.007877173,0.023905122,0.14332905,0.050111964,0.047864703,0.015174182,0.074511818,0.013788712,0.180220801,0.414434344,0.956127739,0.971612096,0.027744862,0.064510682,0.049489433,0.008906704,0.010511917,0.083740564,0.00495539,0.07823009,0.004563678,0.073920938,0.01514625,0.003145112,0.013372237,0.028762823,0.198020664,0.070310086,-4.847888254,2.904655577,-12.02056904,6.891880366,-12.87830472,2.451848869,-0.891462454,41.13696471,-3.646390584,1.398287431,49.43776658,40.09305933,59.11205894,60.85692129,63.80379992,98.79798371,22.48933695,48.87553315,85.07173323,17.75882125,82.5513765,30.98100039,27.33617681,48.93369523,53.89685925,32.60953858,30.74835207,5.854982551,35.59519193,55.13765025,83.9860411,90.46141915,33.81155487,74.9515316,79.56572315,60.79875921,36.83598294,37.14618069,47.57658007,50.29081039,12.21403645,14.61806902,37.5727026,63.2415665,22.56688639,36.91353238,55.21519969,20.16285382,25.28111671,58.08452889,16.94455215,14.96704149,49.51531601,21.3648701,44.86234975,13.9588988,15.04459093,38.42574641,48.81737107
Cisapride,DB00604,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,A03FA,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,PROPULSIVES,Propulsives,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,465.953,3.3581,6,2,4,0.436034938,2,86.05,0.514800423,0.881473649,0.825237131,0.053320617,0.411074311,0.08766159,0.20032279,0.544237465,0.699635243,0.87120142,0.803592801,0.159570996,0.745095503,0.48689025,0.998221684,0.004003345,0.010211246,0.211170235,0.094534568,0.007142776,0.045452953,0.00387763,0.888194668,0.703288543,0.206169753,0.010522113,0.018471207,0.04805897,0.037293673,0.281633836,0.975274551,-5.080644432,57.74732884,18.06768777,-17.10862931,-9.748074115,2.510884624,2.949938473,92.43768743,-4.126999339,0.880249872,77.74331136,67.04148895,69.5036836,60.85692129,63.80379992,38.58084529,68.86390074,58.04575417,83.79216751,65.02520357,55.09887553,53.00504071,79.37184955,31.98914308,75.88212485,88.2900349,90.42264444,96.74292361,90.81039162,50.94998061,98.29391237,53.16013959,59.48041877,27.80147344,25.55253974,82.47382706,72.35362544,28.11167119,23.22605661,46.02559131,64.83132997,83.86971694,62.23342381,56.45599069,56.02946879,53.74176037,60.3722373,33.15238465,97.28576968,43.77665762,68.98022489,50.48468399,10.4691741,49.12756883,48.77859636,79.60449787,77.74331136,29.19736332,43.89298178
Cisatracurium,DB00565,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,M03AC,MUSCULO-SKELETAL SYSTEM,MUSCLE RELAXANTS,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",Other quaternary ammonium compounds,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,929.161,8.0655,12,0,1,0.038349396,4,126.44,0.107160254,0.117813964,0.241542046,0.008560295,0.029546819,0.053472214,0.007357867,0.402610448,0.152262723,0.945965397,0.654629552,0.078003772,0.003848732,0.151736431,0.056557836,0.024030653,0.03707725,0.028772056,0.035377896,0.027859504,0.067679369,0.00315255,0.787334847,0.901394594,0.135231531,0.00711288,0.012121554,0.098814864,0.017128507,0.408352244,0.955320406,-5.302929936,96.4907127,114.4003299,-0.51192951,-8.026115046,2.350557186,3.05129847,89.24041867,-3.684145091,-0.897854707,95.96742924,98.17758821,92.32260566,11.76812718,2.908103916,2.597906165,80.10856921,79.8759209,35.12989531,7.599844901,5.622334238,31.8340442,29.7789841,19.42613416,26.56068244,80.65141528,69.36797208,99.80612641,85.30438154,30.36060489,6.901899961,27.64637456,5.777433114,70.99651028,65.10275301,52.81116712,55.48662272,62.89259403,37.99922451,42.65219077,52.73361768,93.67972082,51.60915083,50.56223342,47.53780535,63.2415665,46.29701435,48.35207445,94.14501745,31.64017061,89.14307871,97.47964327,35.98293912,65.95579682,38.77471888,81.930981,72.15975184,37.80535091,28.92594029
Citalopram,DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N06AB,NERVOUS SYSTEM,PSYCHOANALEPTICS,ANTIDEPRESSANTS,Selective serotonin reuptake inhibitors,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.399,3.81298,3,0,4,0.838866757,1,36.26,0.395227325,0.984751976,0.944898391,0.067772271,0.087742399,0.26250471,0.037617805,0.652040976,0.302603304,0.806463611,0.201917203,0.219268969,0.461635432,0.117773704,0.997954631,0.01212576,0.048795091,0.019430644,0.104084945,0.042862595,0.055099126,0.00370184,0.972089338,0.690009582,0.045244582,0.00361158,0.003263943,0.064645495,0.030361183,0.38048473,0.968767631,-4.380816049,82.93197794,19.68504814,16.36886911,-6.827674932,3.168286427,1.996585014,63.64229335,-3.853023705,0.987546542,47.7510663,74.31174874,31.17487398,11.76812718,63.80379992,93.77665762,54.80806514,18.67002714,75.80457542,88.56145793,87.78596355,55.09887553,47.26638232,72.70259791,49.94183792,92.32260566,78.71267933,88.67778209,66.07212098,61.69057774,86.35129895,22.9934083,57.96820473,53.50911206,72.50872431,46.45211322,73.74951532,73.05157038,29.89530826,44.90112447,88.56145793,83.3656456,28.84839085,40.28693292,23.14850717,56.99883676,56.02946879,45.21132222,96.43272586,87.90228771,83.9860411,52.34587049,62.85381931,76.81271811,85.80845289,59.86816596,35.40131834,34.50949981,44.90112447
Citicoline,DB12153;DB04290,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,N06BX,NERVOUS SYSTEM,PSYCHOANALEPTICS,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",Other psychostimulants and nootropics,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,488.327,-2.2305,13,4,3,0.202781883,6,215.72,0.029357816,0.340627703,0.14928306,3.94E-05,0.001157741,0.022082586,0.000119938,0.01610632,0.033148473,0.164658533,0.000173689,0.011741386,0.011499012,0.100046992,0.002051737,0.003123699,0.037782955,0.00021856,0.005637667,0.021839926,0.321342432,5.60E-06,0.107492506,0.003402117,0.005025739,6.90E-05,5.61E-05,0.001210133,0.000915861,0.195665675,0.370127454,-6.78597431,13.87753423,-10.83318365,-25.85450919,-19.27856839,1.977624585,-1.601911751,17.30365719,0.423228724,2.379249131,80.4963164,10.12020163,93.54400931,86.02171384,20.91896084,12.75688251,87.12679333,93.05932532,11.74873982,20.47305157,2.481582009,1.163241566,2.520356727,7.832493214,2.481582009,10.54672354,43.77665762,19.19348585,10.39162466,4.769290423,12.64055836,20.39550213,1.085692129,23.41993021,65.72314851,2.753005041,31.98914308,55.79682047,89.80224893,3.024428073,14.50174486,12.13648701,4.303993796,5.932531989,1.39588988,13.9588988,12.05893757,19.85265607,56.2621171,3.955021326,26.59945715,15.93640946,5.118262893,2.753005041,18.99961225,7.63861962,4.730515704,96.00620396,57.0763862
Citric acid,DB04272,O=C(O)CC(O)(CC(=O)O)C(=O)O,A09AB,ALIMENTARY TRACT AND METABOLISM,"DIGESTIVES, INCL. ENZYMES","DIGESTIVES, INCL. ENZYMES",Acid preparations,O=C(O)CC(O)(CC(=O)O)C(=O)O,192.123,-1.2485,4,4,4,0.427421351,0,132.13,0.05544774,0.719269574,0.37535432,0.002234419,0.006871631,0.203119554,0.004019627,0.00928721,0.004336391,0.045333576,0.000143056,0.137017295,0.152123753,0.345742726,0.214342441,0.004179449,0.019303794,0.002352196,0.000168264,0.003395085,0.032310592,0.000301741,0.00340859,0.003819846,0.042283066,0.000295065,0.001938948,0.00123934,0.005114635,0.308025715,0.003820637,-5.981118948,-40.0235856,-17.70972869,-6.92237828,-13.64533935,1.816650092,-2.794236403,47.70950042,0.48212044,1.186259605,16.28538193,13.88134936,46.47150058,86.02171384,63.80379992,37.378829,22.48933695,80.92283831,21.40364482,48.0418767,12.5242342,17.91392012,12.64055836,62.97014347,20.35672741,3.799922451,16.47925553,2.016285382,9.887553315,46.45211322,60.64366033,43.38891043,11.05079488,28.42186894,43.54400931,16.67312912,6.24272974,16.20783249,13.99767352,14.92826677,0.155098876,13.1446297,27.723924,12.64055836,16.6343544,14.38542071,28.49941838,36.33191159,3.567274137,12.09771229,2.404032571,10.39162466,24.15664986,15.74253587,13.3385033,1.473439318,20.47305157,96.39395114,46.80108569
Cladribine,DB00242,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,L01BB;L04AA,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS;IMMUNOSUPPRESSANTS,ANTIMETABOLITES;IMMUNOSUPPRESSANTS,Purine analogues;Selective immunosuppressants,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,285.691,-0.2974,8,3,4,0.648166824,3,119.31,0.8666116,0.898657036,0.952770567,0.057912061,0.007763658,0.04014421,0.011318811,0.015307838,0.000688856,0.170919655,0.002571451,0.092260579,0.198928017,0.985766745,0.999542642,0.011637473,0.006309861,0.276600662,0.412604788,0.015808209,0.080139662,0.017124476,0.584508485,0.008038355,0.485167345,0.074678876,0.013154361,0.01918722,0.439847374,0.573358619,0.143238804,-5.604190386,24.58791032,-10.09450199,14.13448376,-18.4012833,2.092072079,0.204870243,44.30394455,-1.964991077,4.908735727,36.40946103,19.93020551,82.35750291,77.25862737,63.80379992,66.7312912,75.43621559,77.84024816,96.23885227,67.3516867,90.38386972,53.85808453,13.72625048,14.73439318,31.8340442,9.616130283,5.273361768,20.20162854,23.22605661,35.20744475,66.34354401,98.52656068,73.74951532,52.34587049,16.75067856,86.07987592,95.11438542,47.18883288,45.40519581,69.13532377,38.58084529,20.39550213,82.93912369,85.18805739,49.2826677,41.17875145,94.53276464,64.17215975,35.98293912,20.58937573,37.76657619,16.59557968,60.3722373,3.373400543,24.35052346,30.05040713,17.75882125,69.98836758,73.82706475
Clarithromycin,DB01211,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,A02BD;J01FA,ALIMENTARY TRACT AND METABOLISM;ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE;DRUGS FOR ACID RELATED DISORDERS,"DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD);MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",Combinations for eradication of Helicobacter pylori;Macrolides,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,747.964,2.4397,14,4,2,0.265829428,18,182.91,0.195558158,0.03556504,0.868723357,9.74E-05,0.002630461,0.006357487,0.001508481,0.007188497,0.001514735,0.577722698,0.268914461,0.01231755,0.13827645,0.448206219,0.862458229,0.022717054,0.048390464,0.005933722,0.064173844,0.018070428,0.101634144,0.008567319,0.726866561,0.791436148,0.060605863,0.012148382,0.007734013,0.166981374,0.074730331,0.261646613,0.223253962,-5.563640444,92.15861824,41.65144639,13.82825682,-11.13898454,2.468702074,1.078681802,61.2504195,-2.958100955,1.411184706,92.94300116,52.11322218,94.59092672,86.02171384,9.848778596,17.79759597,98.759209,89.45327646,51.22140364,1.357115161,64.63745638,2.248933695,5.661108957,2.016285382,11.67119038,2.132609539,8.763086468,58.08452889,70.53121365,5.234587049,58.23962776,50.98875533,24.54439705,69.63939511,72.15975184,27.723924,65.64559907,50.40713455,56.45599069,58.70492439,48.00310198,87.94106243,34.0829779,58.89879798,39.51143854,70.29856534,71.57813106,30.3993796,44.82357503,21.44241954,87.94106243,72.23730128,59.82939124,34.97479643,45.56029469,43.62155874,32.57076386,51.60915083,48.97246995
